"","_id","iid","sv","sd","vtyp","sno","sna","sip","tot","sbi","sarea","mday","lat","lng","ar","sareaen","snaen","aren","nbcnt","bemp","act"
"104","104","442","0","20130729161023","1","0104","台北花木批發市場","","38","0","文山區","20151012003939","25.004023","121.54074","萬盛街/興隆路一段(西北側)","Wenshan Dist.","Taipei Pot Plant Auction","The N.W. side of Wansheng St. Sec. 1, Xinglong Rd.","0","0","0"
"105","105","443","0","20130729161141","1","0105","峨嵋停車場","","42","0","萬華區","20151012003941","25.044412","121.505409","昆明街/西寧南路50巷(東南側)","Wanhua Dist.","Emei Parking Lot","The S.E. side of Kunming St. & Ln. 50, Xining S. Rd. ","0","0","0"
"106","106","444","0","20130729161238","1","0106","西園艋舺路口","","44","0","萬華區","20151012003935","25.032932","121.497674","西園路二段/艋舺大道(西南側)","Wanhua Dist.","Xiyuan & Bangka Intersection","The S.W. side of Sec. 2, Xiyuan Rd. & Bangka Blvd.","0","0","0"
"107","107","445","0","20130729161331","1","0107","捷運小南門站(1號出口)","","54","0","中正區","20151012003931","25.036402","121.509422","博愛路/愛國西路交叉口(西北側)","Zhongzheng Dist.","MRT Xiaonanmen Sta. (Exit 1)","The intersection of Bo’ai Rd. & Aiguo W. Rd.","0","0","0"
"108","108","446","0","20130809093136","1","0108","臺北孔廟","","32","0","大同區","20151012003933","25.073306","121.515843","哈密街59巷/哈密街(東北側)","Datong Dist.","Taipei Confucius Temple","The N.E. side of Ln. 59, Hami St. & Hami St.","0","0","0"
"109","109","447","0","20130809093709","1","0109","林安泰古厝","","36","0","中山區","20151012003929","25.071606","121.530805","吉林路/民族東路(北側)","Zhongshan Dist.","Lin An-tai Historical House","The N. side of Jilin Rd. & Minzu E. Rd.","0","0","0"
"110","110","448","0","20130819094543","1","0110","文湖國小","","44","0","內湖區","20151012003913","25.086376","121.560888","文湖街21巷/文湖街(東北側)","Neihu Dist.","Wenhu Elementary School","The N.E. side of Ln. 21, Wenhu St. & Wenhu St.","0","0","0"
"111","111","449","0","20130822113711","1","0111","捷運忠孝復興站(2號出口)","","54","0","大安區","20151012003936","25.040184","121.543497","復興南路一段/仁愛路三段123巷13弄(西北側)","Daan Dist.","MRT Zhongxiao Fuxing Sta.(Exit 2)","The N.W. side of Sec. 1, Fuxing S. Rd. & Aly. 13, Ln. 123, Sec. 3, Ren’ai Rd.","0","0","0"
"112","112","450","0","20131001183941","1","0112","捷運新北投站","","48","0","北投區","20151012003941","25.137456","121.503124","大業路/中和街交叉口","Beitou Dist.","MRT Xinbeitou Sta.","Daye Rd. & Zhonghe St.  Intersection","0","0","0"
"113","113","451","0","20000101000000","1","0113","仁愛逸仙路口","","38","0","信義區","20151012003934","25.037724","121.561178","仁愛路四段/逸仙路(西北側)","Xinyi Dist.","Renai & Yixian Intersection","Sec. 4, Ren’ai Rd. & Yixian Rd.","0","0","0"
"114","114","452","0","20131001184326","1","0114","蘭雅公園","","30","0","士林區","20151012003915","25.109908","121.530386","忠誠路二段/忠誠路二段40巷(西南側)","Shilin Dist.","Lanya Park","Sec. 2, Zhongcheng Rd. & Ln. 40, Sec. 2, Zhongcheng Rd.","0","0","0"
"115","115","453","0","20131003194227","1","0115","臺北轉運站","","68","22","中正區","20151012003859","25.048222","121.520526","中山北路一段/市民大道一段(西北側)","Zhongzheng Dist.","Taipei Bus Sta.","Sec. 1, Zhongshan N. Rd. & Sec. 1, Civic Blvd.","1","43","0"
"116","116","454","0","20131003195156","1","0116","福林公園","","44","0","士林區","20151012003919","25.096122","121.530215","志成街/中正路(南側)","Shilin Dist.","Fulin Park","Zhicheng St. & Zhongzheng Rd.","0","0","0"
"117","117","455","0","20131007110204","1","0117","捷運北投站","","58","0","北投區","20151012003929","25.132581","121.498618","光明路2巷/光明路交叉口","Beitou Dist.","MRT Beitou Sta.","Ln. 2, Guangming Rd. & Guangming Rd.  Intersection","0","0","0"
"118","118","456","0","20131007110327","1","0118","大業大同街口","","36","0","北投區","20151012003940","25.136929","121.499152","大業路/大同街口","Beitou Dist.","Daye & Datong Intersection","Daye Rd. & Datong St.  Intersection","0","0","0"
"119","119","457","0","20131007110507","1","0119","捷運劍南路站(2號出口)","","56","0","中山區","20151012003929","25.08418","121.555116","敬業二路/植福路(東北側)","Zhongshan Dist.","MRT Jiannan Rd. Sta.(Exit 2)","Jingye 2nd Rd. & Zhifu Rd.","0","0","0"
"120","120","458","0","20131007190221","1","0120","捷運龍山寺站(1號出口)","","46","0","萬華區","20151012003925","25.035479","121.50026","和平西路三段/和平西路三段109巷(西北側)","Wanhua Dist.","MRT Longshan Temple Sta. (Exit. 1)","Sec. 3, Heping W. Rd. & Ln. 109, Sec. 3, Heping W. Rd.","0","0","0"
"121","121","459","0","20131014205048","1","0121","龍江南京路口","","66","0","中山區","20151012003929","25.05298","121.540568","龍江路110號對面停車場","Zhongshan Dist.","Longjiang & Nanjing Intersection","No.100, Longjiang Rd.","0","0","0"
"122","122","460","0","20131016120358","1","0122","捷運港墘站(2號出口)","","50","0","內湖區","20151012003937","25.079681","121.575458","內湖路一段/港墘路(東南側)","Neihu Dist.","MRT Gangqian Sta. (Exit 2)","","0","0","0"
"123","123","461","0","20131016123650","1","0123","天母運動公園","","44","0","士林區","20151012003915","25.116325","121.534136","忠誠路二段/忠誠路二段207巷(東南側)","Shilin Dist.","Tienmu Sports Park","Sec.2,Zhongcheng Rd./Ln.207,Sec.2,Zhongcheng Rd.","0","0","0"
"124","124","462","0","20131023182911","1","0124","振華公園","","36","0","北投區","20151012003929","25.115863","121.518163","振華街36號對面","Beitou Dist.","Zenhua Park","No.36, Zhenhua St.","0","0","0"
"125","125","463","0","20131023183035","1","0125","華西公園","","30","0","萬華區","20151012003933","25.038609","121.498495","華西街/桂林路(東北側)","Wanhua Dist.","Huaxi Park","Huaxi St. & Guilin Rd.","0","0","0"
"126","126","464","0","20131023183949","1","0126","敦化基隆路口","","30","0","大安區","20151012003942","25.022073","121.548336","敦化南路二段/基隆路二段交叉口","Daan Dist.","Dunhua & Keelung Intersection","Sec. 2, Dunhua S. Rd. & Sec. 2, Keelung Rd.","0","0","0"
"127","127","465","0","20131108100906","1","0127","東湖國中","","40","0","內湖區","20151012003914","25.073277","121.619521","康樂街/康樂街125巷(東南側)","Neihu Dist.","Donghu Junior High School","Kangle St./Ln. 125, Kangle St.","0","0","0"
"128","128","466","0","20131114093852","1","0128","成功國宅","","36","0","大安區","20151012003929","25.026808","121.546726","四維路198巷/和平東路三段1巷","Daan Dist.","Chengong Public Housing","Ln. 198, Siwei Rd./Ln. 1, Sec. 3, Heping E. Rd","0","0","0"
"129","129","467","0","20131120191945","1","0129","捷運文德站(2號出口)","","50","0","內湖區","20151012003923","25.078292","121.585264","文德路220巷/文德路(西南側)","Neihu Dist.","MRT Wende Sta. (Exit 2)","Ln. 220, Wende Rd./Wende Rd.","0","0","0"
"130","130","468","0","20131120192101","1","0130","羅斯福寧波東街口","","26","0","中正區","20151012003935","25.031445","121.519411","羅斯福路一段/寧波東街(東南側)","Zhongzheng Dist.","Roosevelt & Ningbo E. St. Intersection","Sec. 1, Roosevelt Rd. & Ningbo E. St.","0","0","0"
"131","131","469","0","20131127115629","1","0131","洲子二號公園","","34","0","內湖區","20151012003932","25.079322","121.568688","瑞光路500號對面","Neihu Dist.","Zhouzhi Park No.2","Opposite to the parking space No.500, Ruiguang Rd.","0","0","0"
"132","132","470","0","20131211192233","1","0132","羅斯福新生南路口","","88","0","大安區","20151012003923","25.01603085","121.5331757","羅斯福路四段/新生南路三段交叉口","Daan Dist.","Roosevelt & Xinsheng S. Intersection","Sec. 4, Roosevelt Rd./Sec. 3, Xinsheng S. Rd.","0","0","0"
"133","133","471","0","20131217085155","1","0133","蘭興公園","","40","0","士林區","20151012003917","25.111839","121.525888","中山北路六段/士東路(西北側)","Shilin Dist.","Lanxing Park","Sec.6, Zhongshan N. Rd / Shidong Rd","0","0","0"
"134","134","472","0","20131217085353","1","0134","捷運芝山站(2號出口)","","64","0","士林區","20151012003916","25.10336","121.522629","福華路/福華路162巷(東南側)","Shilin Dist.","MRT Zhishan Sta.(Exit 2)","Fuhua Rd. / Ln. 162, Fuhua Rd.","0","0","0"
"135","135","473","0","20131217203111","1","0135","捷運石牌站(2號出口)","","54","0","北投區","20151012003914","25.114513","121.515677","東華街一段/裕民二路(西側)	","Beitou Dist.","MRT Shipai Sta. (Exit 2)","Sec. 1, Donghua St. / Yumin 2nd Rd.","0","0","0"
"136","136","474","0","20131217203556","1","0136","國立臺北護理健康大學","","30","0","北投區","20151012003930","25.118049","121.517512","石牌路二段130巷/石牌路二段(東南側)","Beitou Dist.","NTUNHS","Ln. 130, Sec. 2, Shipai Rd. / Sec. 2, Shipai Rd.","0","0","0"
"137","137","475","0","20131223134159","1","0137","國防大學","","46","0","北投區","20151012003924","25.137976","121.493066","中央北路二段/豐年路二段交叉口","Beitou Dist.","Nat’l Defense U.","Sec. 2, Zhongyang N. Rd. / Sec. 2, Fengnian Rd.","0","0","0"
"138","138","476","0","20131226100026","1","0138","捷運永春站(2號出口)","","30","0","信義區","20151012003930","25.040558","121.575372","忠孝東路五段420號旁(東側巷道上)","Xinyi Dist.","MRT Yongchun Sta. (Exit 2)	","No.420, Sec. 5, Zhongxiao E. Rd.","0","0","0"
"139","139","477","0","20131226100109","1","0139","永樂市場","","30","0","大同區","20151012003932","25.054501","121.510549","民樂街/南京西路233巷(西北側)","Datong Dist.","Yongle Market","Minle St., Datong Dist./Ln. 233, Nanjing W. Rd.","0","0","0"
"140","140","478","0","20131226100222","1","0140","捷運大橋頭站(2號出口)","","46","0","大同區","20151012003928","25.063404","121.512909","民權西路/重慶北路三段(東北側)","Datong Dist.","MRT Daqiaotou Sta. (Exit 2)","Minquan W. Rd./ Sec. 3, Chongqing N. Rd.","0","0","0"
"141","141","479","0","20131226100427","1","0141","文山行政中心","","36","0","文山區","20151012003935","24.989902","121.569984","木柵路三段220號前","Wenshan Dist.","Wenshan Dist. Admin. Center","No.220, Sec. 3, Muzha Rd.","0","0","0"
"142","142","480","0","20131226100530","1","0142","捷運木柵站","","52","0","文山區","20151012003929","24.997747","121.574214","木柵路四段82巷18號前(捷運橋樑下)","Wenshan Dist.","MRT Muzha Sta.","No.18, Ln. 82, Sec. 4, Muzha Rd.","0","0","0"
"143","143","481","0","20131226100624","1","0143","捷運動物園站(2號出口)","","72","0","文山區","20151012003938","24.997659","121.578752","新光路二段28號前","Wenshan Dist.","MRT Taipei Zoo Sta.(Exit 2)","No.28, Sec. 2, Xinguang Rd.","0","0","0"
"144","144","482","0","20131231191442","1","0144","國立政治大學","","70","0","文山區","20151012003916","24.988363","121.576536","萬壽路16巷6號前","Wenshan Dist.","Nat’l Chengchi U.","No.6, Ln. 16, Wanshou Rd.","0","0","0"
"145","145","483","0","20140107090703","1","0145","樹德公園","","40","0","大同區","20151012003935","25.066688","121.516149","大龍街/大龍街85巷(東北側)","Datong Dist.","Shude Park","Dalong St. / Ln. 85, Dalong St.","0","0","0"
"146","146","484","0","20140113132745","1","0146","捷運士林站(2號出口)","","46","0","士林區","20151012003919","25.092546","121.526556","中正路247巷/中山北路五段505巷(東南側)","Shilin Dist.","MRT Shilin Sta.(Exit 2)","Ln. 247, Zhongzheng Rd. / Ln. 505, Sec. 5, Zhongshan N. Rd.","0","0","0"
"147","147","485","0","20140113132930","1","0147","士林運動中心","","32","0","士林區","20151012003916","25.089175","121.521814","承德路四段/大南路(東北側)","Shilin Dist.","Shilin Sports Center","Sec. 4, Chengde Rd./Danan Rd.","0","0","0"
"148","148","486","0","20140113133113","1","0148","捷運明德站","","68","0","北投區","20151012003913","25.110331","121.518316","致遠一路一段46巷/西安街一段(東南側)","Beitou Dist.","MRT Mingde Sta.","Ln. 46, Sec. 1, Zhiyuan 1st Rd./Sec. 1, Xi’an St.","0","0","0"
"149","149","487","0","20140116103056","1","0149","北投運動中心","","62","0","北投區","20151012003927","25.116665","121.509621","石牌路一段39巷100號前","Beitou Dist.","Beitou Sports Center","No.100, Ln. 39, Sec. 1, Shipai Rd.","0","0","0"
"150","150","488","0","20140116103213","1","0150","松德公園","","38","0","信義區","20151012003940","25.036568","121.57343","松德路168巷20號前","Xinyi Dist.","Songde Park","No.20, Ln. 168, Songde Rd.","0","0","0"
"151","151","489","0","20140120085747","1","0151","考試院","","34","0","文山區","20151012003922","24.987507","121.549827","試院路(雙號)/木柵路一段(東北側)","Wenshan Dist.","Examination Yuan","Shiyuan Rd. / Sec. 1, Muzha Rd., ","0","0","0"
"152","152","490","0","20140120085812","1","0152","百齡國小","","40","0","士林區","20151012003939","25.08521","121.519175","前港街100巷/前港街(北方)","Shilin Dist.","Bailing Elementary School","Ln. 100, Qiangang St. / Qiangang St.","0","0","0"
"153","153","491","0","20140120085913","1","0153","蔣渭水紀念公園","","40","0","大同區","20151012003937","25.059885","121.516299","錦西街51號對面","Datong Dist.","Jiang Wei-shui Memorial Park","No.51, Jinxi St., Datong Dist.","0","0","0"
"154","154","492","0","20140120085950","1","0154","中正基河路口","","38","0","士林區","20151012003937","25.093396","121.519867","中正路420號前","Shilin Dist.","Zhongzheng & Jihe Intersection","No.420, Zhongzheng Rd.","0","0","0"
"155","155","493","0","20140120191805","1","0155","瑞光港墘路口","","30","0","內湖區","20151012003938","25.076193","121.57505","瑞光路/港墘路(西南側)","Neihu Dist.","Ruiguang & Gangqian Intersection","Ruiguang Rd. / Gangqian Rd.","0","0","0"
"156","156","494","0","20140120192640","1","0156","東湖國小","","38","0","內湖區","20151012003934","25.068409","121.615938","東湖路/東湖路119巷(西北側)","Neihu Dist.","Donghu Elementary School","Donghu Rd. / Ln. 119, Donghu Rd.","0","0","0"
"157","157","495","0","20140120192800","1","0157","麗山國小","","42","0","內湖區","20151012003920","25.082703","121.571467","內湖路一段411巷/內湖路一段411巷19弄(東北側)","Neihu Dist.","Lishan Elementary School","Ln. 411, Sec. 1, Neihu Rd. / Aly. 19, Ln. 411, Sec. 1, Neihu Rd.","0","0","0"
"158","158","496","0","20140120192919","1","0158","捷運東湖站","","48","0","內湖區","20151012003917","25.066635","121.613505","安康路315巷/五分街14巷(西側)","Neihu Dist.","MRT Donghu Sta. ","Ln. 315, Ankang Rd./Ln. 14, Wufen St.","0","0","0"
"159","159","497","0","20140120193043","1","0159","捷運西湖站(1號出口)","","36","0","內湖區","20151012003922","25.082866","121.566695","環山路一段9巷/內湖路一段285巷(西南側)","Neihu Dist.","MRT Xihu Sta. (Exit 1)","Ln. 9, Sec. 1, Huanshan Rd./Ln. 285, Sec. 1, Neihu Rd.","0","0","0"
"160","160","498","0","20140120193250","1","0160","捷運中山站(4號出口)","","30","0","大同區","20151012003934","25.053082","121.52029","南京西路/南京西路25巷(東北側)","Datong Dist.","MRT Zhongshan Sta. (Exit 4)","Nanjing W. Rd. / Ln. 25, Nanjing W. Rd.","0","0","0"
"161","161","508","0","20140124111726","1","0161","大豐公園","","56","0","北投區","20151012003937","25.131143","121.503768","磺港路/大興街(東北側)","Beitou Dist.","Dafong Park","Huanggang Rd. / Daxing St.","0","0","0"
"162","162","544","0","20140506133414","1","0162","捷運中山國小站(4號出口)","","70","0","中山區","20151012003918","25.062924","121.52772","民權東路一段/新生北路三段(北側)(新生高架橋下)","Zhongshan Dist.","MRT Zhongshan Elementary School sta.(Exit 4)","Sec. 1, Minquan E. Rd./Sec. 3, Xinsheng N. Rd","0","0","0"
"163","163","565","0","20140703135549","1","0163","捷運麟光站2號出口","","72","0","大安區","20151012003931","25.018097","121.559279","和平東路三段/和平東路三段416巷(捷運高架橋下)","Daan Dist.","MRT Linguang Sta. (Exit 2)","Sec. 3, Heping E. Rd./Ln. 416,Sec. 3, Heping E. Rd.","0","0","0"
"164","164","566","0","20140703135727","1","0164","捷運奇岩站","","56","0","北投區","20151012003927","25.126286","121.500801","北投路一段/三合街二段(東北側)","Beitou Dist.","MRT Qiyan Sta.","Sec. 1, Beitou Rd./Sec. 2, Sanhe St.","0","0","0"
"165","165","567","0","20140703140052","1","0165","捷運唭哩岸站(2號出口)","","62","0","北投區","20151012003926","25.120788","121.505693","西安街二段/立農街一段257巷","Beitou Dist.","MRT Qilian Sta. (Exit 2)","Sec. 2, Xi'an St./Ln. 257,Sec. 2, Linong St.","0","0","0"
"166","166","568","0","20140703140202","1","0166","臺北市立景美女中","","34","0","文山區","20151012003916","24.980602","121.556177","木新路三段/一壽街(西北側)","Wenshan Dist.","Taipei JingMei Girls High School","Sec. 3, Muxin Rd./Yishou St.","0","0","0"
"167","167","569","0","20140703140317","1","0167","臺北市立天文館","","50","0","士林區","20151012003919","25.095714","121.518046","基河路363號前","Shilin Dist.","Taipei Astronomical Museum","No.363, Jihe Rd.","0","0","0"
"168","168","574","0","20140728142833","1","0168","河堤國小","","44","0","中正區","20151012003932","25.02288","121.522855","金門街12巷23弄1號旁","Zhongzheng Dist.","Heti Elementary School","No.1, Aly. 23, Lane 12, Jinmen St.","0","0","0"
"169","169","619","0","20141030093333","1","0169","植物園","","44","24","中正區","20151012003900","25.030015","121.509813","和平西路二段100號前","Zhongzheng Dist.","Taipei Botanical Garden","No.100, Sec. 2, Heping W. Rd.","0","17","0"
"170","170","620","0","20141030093455","1","0170","新東公園","","50","0","松山區","20151012003913","25.059245","121.568883","民生東路五段/塔悠路(西南側)","Songshan Dist.","XinDong Park","Sec. 5, Minsheng E. Rd./Tayou Rd.","0","0","0"
"171","171","621","0","20141030093619","1","0171","文山運動中心","","38","0","文山區","20151012003930","24.996842","121.559651","興隆路三段/興隆路三段192巷8弄","Wenshan Dist.","Taipei Wen Shan Sports Center","Sec. 3, Xinglong Rd./Aly. 8, Ln. 192, Sec. 3, Xinglong Rd.","0","0","0"
"172","172","622","0","20141030093754","1","0172","捷運南京三民站(1號出口)","","24","0","松山區","20151012003917","25.051518 ","121.563785 ","南京東路五段/三民路(西北側)","Songshan Dist.","MRT Nanjing Sanmin Sta. (Exit 1)","Sec. 5, Nanjing E. Rd./Sanmin Rd.","0","0","0"
"173","185","640","0","20141125174723","1","0185","瑠公公園","","30","0","大安區","20151012003924","25.042342 ","121.546050 ","大安路一段/大安路一段75巷(西側)","Daan Dist.","LiuGong Park","Ln. 75, Sec. 1/Ln. 75, Sec. 1, Da’an Rd.","0","0","0"
"174","173","623","0","20141030093914","1","0173","捷運松江南京站(7號出口)","","56","0","中山區","20151012003917","25.052181 ","121.533211 ","松江路/南京東路二段(東北側)","Zhongshan Dist.","MRT Songjiang Nanjing Sta. (Exit 7)","Sec. 2, Nanjing E. Rd./Sec. 2, Nanjing E. Rd.","0","0","0"
"175","174","624","0","20141030094100","1","0174","捷運小巨蛋站(5號出口)","","52","0","松山區","20151012003926","25.051702 ","121.553057 ","南京東路四段/健康路(東北側)","Songshan Dist.","MRT Taipei Arena Sta. (Exit 5)","Sec. 4, Nanjing E. Rd./Jiankang Rd.","0","0","0"
"176","175","625","0","20141030094423","1","0175","捷運南京復興站(5號出口)","","52","0","松山區","20151012003934","25.051618 ","121.544847 ","南京東路三段/南京東路三段256巷(東南側)","Songshan Dist.","MRT Nanjing Fuxing Sta. (Exit 5)","Sec. 3, Nanjing E. Rd./Ln. 256, Sec. 3, Nanjing E. Rd.","0","0","0"
"177","176","626","0","20141030094512","1","0176","興安華城","","98","0","中山區","20151012003933","25.055997 ","121.542318 ","興安街/遼寧街","Zhongshan Dist.","Xingan Huacheng Community","Xing’an St./Liaoning St.","0","0","0"
"178","177","627","0","20141030094629","1","0177","葫蘆國小","","40","0","士林區","20151012003927","25.082538 ","121.507495 ","環河北路三段/葫蘆街(東北側)","Shilin Dist.","Hulu Elementary School","Sec. 3, Huanhe N. Rd./Hulu St.","0","0","0"
"179","178","628","0","20141030094729","1","0178","延平國宅","","32","0","士林區","20151012003924","25.078908 ","121.510306 ","延平北路五段一巷40號前","Shilin Dist.","Yanping Public Housing","No.40, Ln. 1, Sec. 5, Yanping N. Rd.","0","0","0"
"180","179","629","0","20141030094833","1","0179","南港公園","","52","0","南港區","20151012003920","25.041278 ","121.590885 ","福德街383號對面(南港公園出口前)","Nangang Dist.","Nangang Park","No.383, Fude St.","0","0","0"
"181","180","630","0","20141031110803","1","0180","福華商場","","40","0","內湖區","20151012003918","25.068770","121.592654","民權東路六段/民權東路六段180巷(石潭平面停車場內)","Neihu Dist.","Fuhua Market","Sec. 6, Minquan E. Rd./Ln. 180, Sec. 6, Minquan E. Rd.","0","0","0"
"182","181","634","0","20141111160402","1","0181","建國和平路口","","52","0","大安區","20151012003935","25.025850 ","121.537383 ","建國南路二段/和平東路二段(西北側)","Daan Dist.","JianGuo & Heping Intersection","Sec. 2, Jianguo S. Rd./Sec. 2, Heping E. Rd.","0","0","0"
"183","182","636","0","20141117144914","1","0182","捷運古亭站(2號出口)","","50","0","中正區","20151012003916","25.025300 ","121.523537 ","羅斯福路二段/羅斯福路二段174巷(捷運古亭站2號出口前)","Zhongzheng Dist.","MRT Guting Sta. (Exit 2)","Sec. 2, Roosevelt Rd./Ln. 174, Sec. 2, Roosevelt Rd.","0","0","0"
"184","183","638","0","20141125174446","1","0183","圓環站","","38","0","大同區","20151012003915","25.053884 ","121.514549 ","南京西路/重慶北路一段(東南側)","Datong Dist.","Yuanhuan","Nanjing W. Rd./Sec. 1, Chongqing N. Rd.","0","0","0"
"185","184","639","0","20141125174609","1","0184","劍潭社區","","42","0","中山區","20151012003936","25.084759 ","121.537892 ","通北街143號前","Zhongshan Dist.","Jiantan Community","No.143, Tongbei St.","0","0","0"
"186","186","641","0","20141125174902","1","0186","臺北市立大學","","82","0","中正區","20151012003938","25.035414 ","121.514218 ","愛國西路/公園路(西北側)","Zhongzheng Dist.","University of Taipei","Aiguo W. Rd./Gongyuan Rd.","0","0","0"
"187","187","642","0","20141125175954","1","0187","仁愛延吉街口","","34","0","大安區","20151012003939","25.037465 ","121.555769 ","仁愛路四段/延吉街(東南側)","Daan Dist.","Renai & Yanji Intersection","Sec. 4, Ren’ai Rd./Yanji St.","0","0","0"
"188","188","643","0","20141125180200","1","0188","社子國小","","60","0","士林區","20151012003923","25.090293 ","121.501890 ","延平北路六段/社中街(社子國小對面跨提便道橋下)","Shilin Dist.","Taipei Municipal Shezi Elementary School","Sec. 6, Yanping N. Rd./Shezhong St.","0","0","0"
"189","189","644","0","20141125180308","1","0189","金瑞公園(金龍路)","","38","0","內湖區","20151012003934","25.087848 ","121.587821 ","金龍路213巷1弄7號前","Neihu Dist.","JinRui Park","No.7, Aly. 1, Ln. 213, Jinlong Rd.","0","0","0"
"190","190","645","0","20141125180523","1","0190","捷運大直站(3號出口)","","52","0","中山區","20151012003930","25.079278 ","121.546683 ","北安路458巷41弄/北安路536巷(捷運大直站3號出口前人行道)","Zhongshan Dist.","MRT Dazhi Sta. (Exit 3)","Aly. 41, Ln. 458, Bei’an Rd./Ln. 536, Bei’an Rd.","0","0","0"
"191","191","646","0","20141125180700","1","0191","捷運大湖公園站(2號出口)","","58","0","內湖區","20151012003940","25.083945 ","121.601854 ","成功路五段/大湖山莊街(大湖公園地下停車場旁)","Neihu Dist.","MRT Dahu Park Sta. (Exit 2)","Sec. 5, Chenggong Rd./Dahu Shanzhuang St.","0","0","0"
"192","192","647","0","20141125180839","1","0192","捷運葫洲站(1號出口)","","44","0","內湖區","20151012003928","25.072485 ","121.607955 ","康寧路三段/成功路五段450巷21弄(西北側)(捷運葫洲站1號出口前自行車停放區)","Neihu Dist.","MRT Huzhou Sta. (Exit 1)","Sec. 3, Kangning Rd./Aly. 21, Ln. 450, Sec. 5, Chenggong Rd.","0","0","0"
"193","193","648","0","20141125181100","1","0193","舊莊區民活動中心","","36","0","南港區","20151012003942","25.041277 ","121.619350 ","舊莊街一段91巷/舊莊街一段91巷12弄(舊莊區民活動中心前)","Nangang Dist.","Jiuzhuang Recreation Center","Ln. 91, Sec. 1, Jiuzhuang St./Aly. 12, Ln. 91, Sec. 1, Jiuzhuang St.","0","0","0"
"194","194","649","0","20141125181244","1","0194","市民林森路口","","50","0","中山區","20151012003923","25.047958 ","121.524388 ","市民大道二段/林森北路(東北側)","Zhongshan Dist.","Civic Blvd Linsen Intersection","Sec. 2, Civic Blvd./Linsen N. Rd.","0","0","0"
"195","195","650","0","20141125181425","1","0195","信義杭州路口(中華電信總公司)","","50","0","中正區","20151012003913","25.035851 ","121.523987 ","信義路一段/杭州南路一段(西北側)","Zhongzheng Dist.","Xinyi Hangzhou Intersection(Chunghwa Telecom)","Sec. 1, Xinyi Rd./Sec. 1, Hangzhou S. Rd.","0","0","0"
"196","196","658","0","20141125211302","1","0196","新湖國小","","24","0","內湖區","20151012003935","25.068744 ","121.589233 ","民權東路六段/成功路二段320巷31弄(東南側)","Neihu Dist.","Xinhu Elementary School","Sec. 6, Minquan E. Rd./Aly. 31, Ln. 320, Sec. 2, Chenggong Rd.","0","0","0"
"197","197","535","1","20140429102552","1","1001","大鵬華城","","38","0","新店區","20151012003942","24.99116","121.53398","新北市新店區中正路700巷3號","Xindian Dist.","Dapeng Community","No. 3, Lane 700 Chung Cheng Road, Xindian District","0","0","0"
"198","198","536","1","20140429102910","1","1002","汐止火車站","","56","0","汐止區","20151012003931","25.068914","121.662748","南昌街/新昌路口(西側廣場)","Xizhi Dist.","Xizhi Railway Station","Nanchang St./Xinchang Rd.","0","0","0"
"199","199","537","1","20140429103119","1","1003","汐止區公所","","46","0","汐止區","20151012003917","25.064162","121.658301","新台五路一段/仁愛路口(新台五路側汐止地政事務所前機車停車場)","Xizhi Dist.","Xizhi Dist. Office","Sec. 1, Xintai 5th Rd./Ren’ai Rd.","0","0","0"
"200","200","538","1","20140429103340","1","1004","國泰綜合醫院","","40","0","汐止區","20151012003933","25.07315","121.662555","建成路78號對面停車場","Xizhi Dist.","Cathay General Hospital","No78, Jiancheng Rd","0","0","0"
"201","201","539","1","20140429103621","1","1005","裕隆公園","","40","0","新店區","20151012003925","24.979649","121.546319","寶中路/品牌路口(東南側)","Xindian Dist.","Yulon Park","","0","0","0"
"202","202","540","1","20140429103905","1","1006","捷運大坪林站","","32","0","新店區","20151012003932","24.983977","121.541721","寶安街/寶安街58巷(西北側)","Xindian Dist.","MRT Dapinglin Sta.","Bao'an St./Ln. 58,Bao'an St","0","0","0"
"203","203","573","1","20140728142622","1","1007","汐科火車站(北)","","34","0","汐止區","20151012003927","25.064106","121.653019","大同路二段184巷/龍安路202巷(西側)(汐科火車站北站出口前)","Xizhi Dist.","Xike Railway Station(North)","Ln. 184,Sec. 2, Datong Rd./Ln. 202,Long’an Rd.","0","0","0"
"204","204","579","1","20140918085945","1","1008","興華公園","","40","0","三重區","20151012003929","25.060125","121.483101","重陽路一段120巷/中華路2巷","Sanchong Dist.","Xinghua Park","Ln. 120, Sec. 1, Chongyang Rd./Ln. 2, Zhonghua Rd.","0","0","0"
"205","205","580","1","20140918105711","1","1009","三重國民運動中心","","68","0","三重區","20151012003930","25.054391","121.488489","集美街/重新路四段184巷","Sanchong Dist.","San chong Civil Sports Center","Jimei St., Sanchong Dist./Ln. 184, Sec. 4, Chongxin Rd.","0","0","0"
"206","206","581","1","20140918105918","1","1010","捷運三重站(3號出口)","","34","0","三重區","20151012003933","25.055883","121.484739","捷運路/捷運路37巷","Sanchong Dist.","MRT Sanchong Sta. (Exit 3)","Jieyun Rd./Ln. 37, Jieyun Rd.","0","0","0"
"207","207","582","1","20140918110056","1","1011","樟樹國小","","48","0","汐止區","20151012003941","25.066688","121.640367","樟樹二路/樟樹一路141巷","Xizhi Dist.","Zhangshu Elementary School","Zhangshu 2nd Rd./Ln. 141, Zhangshu 1st Rd.","0","0","0"
